1,46,(0.14149473293779816, 0.0)
1,47,(0.14387701101363953, 0.0)
1,48,(0.15491932614697343, 0.0)
1,49,(0.031540149708864477, 2.4384005654982985e-144)
1,50,(0.031535290694823297, 2.6975868144595974e-144)
1,51,(0.031625683903808974, 4.1090404256455878e-145)
1,52,(0.1550468275665752, 0.0)
1,53,(-0.075730609375004754, 0.0)
1,54,(-0.083173009999695818, 0.0)
1,55,(0.084187615604618127, 0.0)
1,56,(0.16496100046204989, 0.0)
1,57,(0.043515105333977434, 5.4076401681249104e-273)
1,58,(0.042147600883594712, 3.188132139884111e-256)
1,59,(0.045822724662877325, 1.6456762115693535e-302)
1,60,(0.17781567349380606, 0.0)
1,61,(0.037117452081297825, 3.7792469242680664e-199)
1,62,(0.037116177270398926, 3.8989771498069013e-199)
1,63,(0.037138130478570473, 2.2783648216664068e-199)
1,64,(0.17898462861799513, 0.0)
1,65,(0.056920713719269322, 0.0)
1,66,(0.051679854288386069, 0.0)
1,67,(0.060844072889438813, 0.0)
1,68,(0.17136781998980885, 0.0)
2,3,(0.0032290491804628646, 0.0088347207565928308)
2,4,(-0.030910692609720496, 1.0328652432508706e-138)
2,5,(0.014183200974630005, 1.2967294948653014e-30)
2,6,(0.015740140369505572, 2.5985283574335705e-37)
2,7,(-0.010516566358024426, 1.4899042151948081e-17)
2,8,(-0.066292805602632232, 0.0)
2,9,(-0.13335867248006639, 0.0)
2,10,(-0.13322469308749696, 0.0)
2,11,(-0.13058399159559819, 0.0)
2,12,(-0.13818331901131353, 0.0)
2,13,(-0.0039778052053351673, 0.0012573389801356957)
2,14,(-0.0039682986865518114, 0.0012916238713526983)
2,15,(-0.0042185382085031661, 0.00062448339321471199)
2,16,(-0.11446360457004418, 0.0)
2,17,(0.010129812799011517, 2.1341815789197129e-16)
2,18,(0.011904069671922009, 4.767458875951782e-22)
2,19,(-0.0241642491253274, 1.633240186982364e-85)
2,20,(-0.054777308449478986, 0.0)
2,21,(0.15009103823293729, 0.0)
2,22,(0.15280062829603447, 0.0)
2,23,(-0.16593207300479457, 0.0)
2,24,(-0.17109768226712019, 0.0)
2,25,(0.39460618322652546, 0.0)
2,26,(0.40052748721112397, 0.0)
2,27,(-0.32860514454694262, 0.0)
2,28,(-0.32312325433706246, 0.0)
2,29,(0.79188256927616174, 0.0)
2,30,(0.83165131370655621, 0.0)
2,31,(-0.30502774469556837, 0.0)
2,32,(-0.63169080927942345, 0.0)
2,33,(0.068139237162981883, 0.0)
2,34,(0.06848325372301127, 0.0)
2,35,(0.034056420912441245, 5.7705969411342802e-168)
2,36,(-0.079680715541285294, 0.0)
2,37,(-0.0057925341057487381, 2.6388047497847813e-06)
2,38,(-0.0056454823124090104, 4.6976576038023668e-06)
2,39,(-0.0083603711578686228, 1.2068238628962084e-11)
2,40,(-0.011994291778408165, 2.3290127615490023e-22)
2,41,(0.066211189733898154, 0.0)
2,42,(0.075187297156330518, 0.0)
2,43,(-0.072075691217302743, 0.0)
2,44,(-0.1517465979153447, 0.0)
2,45,(-0.13971097095605745, 0.0)
2,46,(-0.13934192478273399, 0.0)
2,47,(-0.14165591797819418, 0.0)
2,48,(-0.14920820901527995, 0.0)
2,49,(-0.032208154801938775, 1.9572202406865027e-150)
2,50,(-0.03220353487219927, 2.1589087685537541e-150)
2,51,(-0.032289476316194388, 3.4743711838249555e-151)
2,52,(-0.14898518753442816, 0.0)
2,53,(0.073072450719659982, 0.0)
2,54,(0.080419891304465682, 0.0)
2,55,(-0.083252748231456355, 0.0)
2,56,(-0.15988054255459774, 0.0)
2,57,(-0.041513043038905954, 1.2684691934982464e-248)
2,58,(-0.040200237997876941, 2.8803257172635093e-233)
2,59,(-0.043735568924096128, 9.5302683651116558e-276)
2,60,(-0.17337750103454103, 0.0)
2,61,(-0.035480446726558847, 3.8714275277633902e-182)
2,62,(-0.035479197640325824, 3.9861870618636413e-182)
2,63,(-0.035500707932642206, 2.4100308870354182e-182)
2,64,(-0.17476720785723091, 0.0)
2,65,(-0.052545855718407829, 0.0)
2,66,(-0.047596271139697999, 0.0)
2,67,(-0.056336970968918494, 0.0)
2,68,(-0.16755241195849088, 0.0)
3,4,(0.029550395305275812, 6.1275716069267539e-127)
3,5,(0.0091805957700042268, 9.7285699246152742e-14)
3,6,(0.0086394422048429835, 2.4575702576653346e-12)
3,7,(0.011312258873521339, 4.5918249717832075e-20)
3,8,(0.007230798299701237, 4.5348317333031781e-09)
3,9,(-0.028567364266831964, 9.2494628558448119e-119)
3,10,(-0.028572276422340639, 8.4320627402360804e-119)
3,11,(-0.027739643320621329, 4.3514112798558119e-112)
3,12,(-0.013689004831616464, 1.2448375330091322e-28)
3,13,(-0.007784698408158844, 2.7444477917370119e-10)
3,14,(-0.0077854127907221711, 2.7341897983956799e-10)
3,15,(-0.0077664819130489554, 3.0190982536030777e-10)
3,16,(0.022760159447378168, 4.4808526740379263e-76)
3,17,(0.029012851062620415, 1.9673385871732324e-122)
3,18,(0.028461779697974646, 6.7322215140149066e-118)
3,19,(0.030496508465370931, 4.5162919546048308e-135)
3,20,(0.0047903837773849876, 0.00010255845492014989)
3,21,(0.0087982881381332943, 9.7131907212842778e-13)
3,22,(0.0089563540275095447, 3.7946338433997323e-13)
3,23,(-0.0097094730787346626, 3.4507076730368349e-15)
3,24,(-0.010061294656739059, 3.3856976271058552e-16)
3,25,(0.0055858521956426727, 5.9122895280564381e-06)
3,26,(0.0059141857536023877, 1.6206869539174606e-06)
3,27,(-0.0087475816523050077, 1.3086449705165799e-12)
3,28,(-0.0087669264401675634, 1.1682002969928113e-12)
3,29,(0.0013629440324785475, 0.269078483210555)
3,30,(0.0017045157638287726, 0.1669219552582987)
3,31,(-0.0036242260780126588, 0.0032945470544659869)
3,32,(-0.0041983741185274192, 0.00066309404770504155)
3,33,(-0.008261037057471856, 2.1008053535942062e-11)
3,34,(-0.0082519003646997699, 2.2099902693842541e-11)
3,35,(-0.0071053392668622211, 8.3288718238368788e-09)
3,36,(-0.0087086001450199686, 1.6438267319004344e-12)
3,37,(0.00070054425366551751, 0.56999508014691946)
3,38,(0.0038218093592156093, 0.0019414392048432056)
3,39,(-0.058426343999855725, 0.0)
3,40,(-0.25972075048456206, 0.0)
3,41,(0.0029411970419042756, 0.017080575277415778)
3,42,(0.003027664345350184, 0.014085170019922193)
3,43,(-8.9380423399387587e-05, 0.94222233270125766)
3,44,(0.010065806959288364, 3.2846589672016148e-16)
3,45,(-0.024987727130058722, 2.605793382290023e-91)
3,46,(-0.024981336536915245, 2.8951661071880797e-91)
3,47,(-0.024951173457995617, 4.7574538080855803e-91)
3,48,(-0.00090397876241043432, 0.46354611499071308)
3,49,(-0.011807882812457272, 1.0172674344919305e-21)
3,50,(-0.011807937555265243, 1.0168304843785196e-21)
3,51,(-0.011806897072210335, 1.0251673564951251e-21)
3,52,(0.007045178182441012, 1.1108095608746545e-08)
3,53,(0.020055393877808102, 1.7718887222478809e-59)
3,54,(0.018627493767792394, 1.4782710014103582e-51)
3,55,(0.018999987565526885, 1.443119625588913e-53)
3,56,(-0.0031864751788956425, 0.0097700964613443818)
3,57,(-0.0091073141386723046, 1.5232787964394092e-13)
3,58,(-0.0090897838328799652, 1.6948796394422166e-13)
3,59,(-0.0089011552983387816, 5.2785285859005382e-13)
3,60,(-0.013522902733693699, 5.5694624043644398e-28)
3,61,(-0.011730676208240054, 1.8609764958172251e-21)
3,62,(-0.011730994401303246, 1.8563646973484495e-21)
3,63,(-0.011725512928918018, 1.9374154594153179e-21)
3,64,(-0.0054567389285512169, 9.6529920358676037e-06)
3,65,(-0.0070091372564795498, 1.3184801982935608e-08)
3,66,(-0.0053208892406487332, 1.5986069396053627e-05)
3,67,(-0.0090753347168907005, 1.8504831160884604e-13)
3,68,(-0.016123090740393888, 4.5893389433805286e-39)
4,5,(0.0074386103933248415, 1.6202481915178122e-09)
4,6,(0.0064340157406169917, 1.8156862479366144e-07)
4,7,(0.018893225040816409, 5.489935175319517e-53)
4,8,(0.046809212267315083, 1.354273287579548e-315)
4,9,(0.11293234971078676, 0.0)
4,10,(0.11279363896804719, 0.0)
4,11,(0.11075797118729788, 0.0)
4,12,(0.10271535429228075, 0.0)
4,13,(0.02529604146799375, 1.5692013248517307e-93)
4,14,(0.025289885733035571, 1.7388949968303312e-93)
4,15,(0.025451567988683216, 1.1624955151404395e-94)
4,16,(0.020983489484975974, 6.1432820292858888e-65)
4,17,(0.032176638577189283, 3.8202355621615953e-150)
4,18,(0.029555567570450275, 5.540190802049898e-127)
4,19,(0.069399623083587159, 0.0)
4,20,(0.030864542938471278, 2.6432244586560933e-138)
4,21,(-0.076276998991916034, 0.0)
4,22,(-0.077668612823536709, 0.0)
4,23,(0.084657588158453409, 0.0)
4,24,(0.087116257346263756, 0.0)
4,25,(-0.07158171635397502, 0.0)
4,26,(-0.074063918401903461, 0.0)
4,27,(0.083196609871747776, 0.0)
4,28,(0.08602198029296966, 0.0)
4,29,(-0.008489161037693975, 5.8263874155931352e-12)
4,30,(-0.012113913674748733, 8.9356627128149606e-23)
4,31,(0.039563539558740007, 5.3592769180134323e-226)
4,32,(0.042682453420105661, 1.0190673528443412e-262)
4,33,(0.019529868594349995, 1.7034220039938881e-56)
4,34,(0.012940270137918836, 9.2564653346119698e-26)
4,35,(0.40128673471190301, 0.0)
4,36,(0.40344247930978616, 0.0)
4,37,(0.052368502898741155, 0.0)
4,38,(0.052593794323190599, 0.0)
4,39,(0.046144727092982903, 9.4639657938874256e-307)
4,40,(0.015659364693441837, 6.0139771402167825e-37)
4,41,(-0.036075632064238604, 3.1042583457537984e-188)
4,42,(-0.041851682805433083, 1.1533264734034609e-252)
4,43,(0.048095248546012867, 0.0)
4,44,(0.088452269766432653, 0.0)
4,45,(0.10982577171160705, 0.0)
4,46,(0.10967797276552893, 0.0)
4,47,(0.11043704763216763, 0.0)
4,48,(0.06726568444341019, 0.0)
4,49,(0.047706870002519892, 0.0)
4,50,(0.047704125557483296, 0.0)
4,51,(0.047755126724015405, 0.0)
4,52,(0.041137143979677347, 3.5542247385128627e-244)
4,53,(-0.045408371741886118, 4.2552042670207643e-297)
4,54,(-0.049482275142542997, 0.0)
4,55,(0.045757964054608982, 1.1629057895576967e-301)
4,56,(0.099675977473484112, 0.0)
4,57,(0.034190968010985902, 2.7983440507279026e-169)
4,58,(0.033221005388847986, 6.3975054174135191e-160)
4,59,(0.035736039305141798, 9.6052177534202634e-185)
4,60,(0.13806738995332693, 0.0)
4,61,(0.048881918758161391, 0.0)
4,62,(0.048882448887462342, 0.0)
4,63,(0.048873313695025705, 0.0)
4,64,(0.063339753811735691, 0.0)
4,65,(0.041906066630886162, 2.5696288494390828e-253)
4,66,(0.038406064648324995, 4.4387208870723061e-213)
4,67,(0.044250454540566052, 3.112607365676542e-282)
4,68,(0.14151191100201271, 0.0)
5,6,(0.99868554727169989, 0.0)
5,7,(0.89717260836065515, 0.0)
5,8,(-0.21995636239109678, 0.0)
5,9,(-0.070795357352584423, 0.0)
5,10,(-0.070707154630457555, 0.0)
5,11,(-0.069440935869084897, 0.0)
5,12,(-0.062460177964970082, 0.0)
5,13,(-0.067579105327593383, 0.0)
5,14,(-0.067562890103803869, 0.0)
5,15,(-0.067988773142059727, 0.0)
5,16,(0.0027950181471787239, 0.023424815991058077)
5,17,(0.21706047057801103, 0.0)
5,18,(0.21389921453200855, 0.0)
5,19,(0.21113912608887342, 0.0)
5,20,(-0.031912440123791248, 1.0133137604807167e-147)
5,21,(0.041256443921288632, 1.3919774141999732e-245)
5,22,(0.041985784461497172, 2.8345979756360801e-254)
5,23,(-0.045260886130791232, 3.4961274878986009e-295)
5,24,(-0.046593033652242363, 1.0543484137895814e-312)
5,25,(0.038740598223808938, 8.9763363436959793e-217)
5,26,(0.04007211895320148, 8.5430367412913089e-232)
5,27,(-0.044827882098325063, 1.3452055926025196e-289)
5,28,(-0.04639704431158731, 4.2918006507604146e-310)
5,29,(0.0011301552243065975, 0.35944521353309133)
5,30,(0.0031031722511199898, 0.011859003061684158)
5,31,(-0.02217977253359826, 2.4461417356210635e-72)
5,32,(-0.022280455544074786, 5.5855758427495609e-73)
5,33,(0.011620512809821834, 4.3762085841383979e-21)
5,34,(0.011628950902866406, 4.0999145610190334e-21)
5,35,(0.0087485004720980145, 1.3016145569108104e-12)
5,36,(-0.011386797431609719, 2.6156938558798665e-20)
5,37,(-0.011145798862099283, 1.5926172547274721e-19)
5,38,(-0.010795825599080051, 2.0520131484657799e-18)
5,39,(-0.017355780175421037, 5.4451565941235743e-45)
5,40,(-0.027032053846535765, 1.5401280548447458e-106)
5,41,(0.2799394614145625, 0.0)
5,42,(0.28943431431528466, 0.0)
5,43,(-0.021115348658402956, 9.8345325692396067e-66)
5,44,(-0.1211481389951216, 0.0)
5,45,(-0.066402303671968935, 0.0)
5,46,(-0.066318726306773046, 0.0)
5,47,(-0.06673459254666228, 0.0)
5,48,(-0.037142141072193602, 2.0652953627718143e-199)
5,49,(-0.072869233002041192, 0.0)
5,50,(-0.07286256323992775, 0.0)
5,51,(-0.072986588440221295, 0.0)
5,52,(-0.020324794444226472, 4.8844655133196952e-61)
5,53,(0.15217344436635077, 0.0)
5,54,(0.1439766547250001, 0.0)
5,55,(0.11211889319335257, 0.0)
5,56,(-0.041728721734834141, 3.4132885269711252e-251)
5,57,(-0.017290088611898534, 1.1553121242539448e-44)
5,58,(-0.0053192317695791693, 1.6083605941122292e-05)
5,59,(-0.047517197019322978, 0.0)
5,60,(-0.099285840383324081, 0.0)
5,61,(-0.04251856534811873, 1.0167304163749036e-260)
5,62,(-0.0425186697902772, 1.0137581306387285e-260)
5,63,(-0.042516866992091305, 1.0663037793226497e-260)
5,64,(-0.028087389835826315, 7.2307134502845545e-115)
5,65,(-0.033390963851535546, 1.5330115167115914e-161)
5,66,(-0.020684278782310925, 3.7625262692732523e-63)
5,67,(-0.050313966917945978, 0.0)
5,68,(-0.079291286503904976, 0.0)
6,7,(0.88165795731005692, 0.0)
6,8,(-0.23693319213722122, 0.0)
6,9,(-0.07710899330602955, 0.0)
6,10,(-0.077011400252330137, 0.0)
6,11,(-0.075644364321710844, 0.0)
6,12,(-0.068041231542596642, 0.0)
6,13,(-0.065453642238924387, 0.0)
6,14,(-0.065436962553023337, 0.0)
6,15,(-0.065875107824085552, 0.0)
6,16,(-0.0065357293282838789, 1.1595411931308203e-07)
6,17,(0.21795773141518626, 0.0)
6,18,(0.21503337863303287, 0.0)
6,19,(0.20758715203784719, 0.0)
6,20,(-0.048982312138304389, 0.0)
6,21,(0.045139660679714998, 1.2961846833189019e-293)
6,22,(0.045941447750103219, 4.5332668916936275e-304)
6,23,(-0.049606967947925483, 0.0)
6,24,(-0.051059051060355611, 0.0)
6,25,(0.042404739412494272, 2.4606409878858335e-259)
6,26,(0.043864282469387839, 2.3165497447249699e-277)
6,27,(-0.049102697606472616, 0.0)
6,28,(-0.050818368448830337, 0.0)
6,29,(0.0015200437073459399, 0.21773374064764128)
6,30,(0.0036795989695541397, 0.0028475755239881968)
6,31,(-0.024224481395996166, 6.2457838906052053e-86)
6,32,(-0.02446381157253728, 1.338405370533723e-87)
6,33,(0.014712335370516421, 8.1968147491333272e-33)
6,34,(0.014734364888093127, 6.6124531840185109e-33)
6,35,(0.01041196665722482, 3.0901880772582583e-17)
6,36,(-0.014834890514504576, 2.4714122916825823e-33)
6,37,(-0.011360231803374149, 3.1979437129964077e-20)
6,38,(-0.011011072381259949, 4.3007022001760359e-19)
6,39,(-0.017546786094732304, 6.0138292884143558e-46)
6,40,(-0.027093748953546763, 5.1219316368150612e-107)
6,41,(0.28156383152742664, 0.0)
6,42,(0.29106407463053513, 0.0)
6,43,(-0.020742470329733084, 1.6979323321736141e-63)
6,44,(-0.14071904824362905, 0.0)
6,45,(-0.072271195876914995, 0.0)
6,46,(-0.072181178257841871, 0.0)
6,47,(-0.072626749504006285, 0.0)
6,48,(-0.040794530593288018, 3.7075991787201293e-240)
6,49,(-0.070802999247188483, 0.0)
6,50,(-0.070796167451812719, 0.0)
6,51,(-0.070923212652381273, 0.0)
6,52,(-0.028606447355112318, 4.4280864708863832e-119)
6,53,(0.15421577624207092, 0.0)
6,54,(0.14627849726991338, 0.0)
6,55,(0.10913407013906842, 0.0)
6,56,(-0.051589751754329026, 0.0)
6,57,(-0.018536239944612572, 4.531614945131531e-51)
6,58,(-0.0065253206476559101, 1.2143606855172625e-07)
6,59,(-0.048831742941035455, 0.0)
6,60,(-0.1066413843970872, 0.0)
6,61,(-0.044639753204966812, 3.4565195601002819e-287)
6,62,(-0.04463985588067839, 3.4460895438557632e-287)
6,63,(-0.044638083310094473, 3.6306481566481267e-287)
6,64,(-0.031701272689064398, 8.4831372368238213e-146)
6,65,(-0.035303234245558646, 2.4170960292606649e-180)
6,66,(-0.022361445475053414, 1.6943919112905717e-73)
6,67,(-0.052447657416876042, 0.0)
6,68,(-0.086525327108957703, 0.0)
7,8,(0.12020190987431929, 0.0)
7,9,(0.027650599744632725, 2.2119602057117785e-111)
7,10,(0.02761429162027473, 4.2861125763720278e-111)
7,11,(0.027134505800813342, 2.4716170640008031e-107)
7,12,(0.030093409713715307, 1.4157426148894725e-131)
7,13,(-0.075894088724328276, 0.0)
7,14,(-0.075896446207564028, 0.0)
7,15,(-0.075833189802467366, 0.0)
7,16,(0.10155249921934148, 0.0)
7,17,(0.15555293991584074, 0.0)
7,18,(0.14758594078880002, 0.0)
7,19,(0.25223289325152887, 0.0)
7,20,(0.16147141859482292, 0.0)
7,21,(-0.021546372871225124, 2.2769468290793252e-68)
7,22,(-0.021962567283167467, 5.7859098667130981e-71)
7,23,(0.024436379272813776, 2.0831456519708208e-87)
7,24,(0.025165170045177748, 1.3849561024003019e-92)
7,25,(-0.020228262013226271, 1.778449300376319e-60)
7,26,(-0.020937936490290465, 1.1537683264316871e-64)
7,27,(0.023648370036427984, 5.5738055794506081e-82)
7,28,(0.024477310635350014, 1.0763742489634264e-87)
7,29,(-0.0048222207517652537, 9.2191334512373773e-05)
7,30,(-0.0058475710636138895, 2.1190066843479396e-06)
7,31,(0.010744446022742538, 2.9664638108813622e-18)
7,32,(0.012746565329332072, 4.8242114148488763e-25)
7,33,(-0.02660714833417532, 2.8245789177839547e-103)
7,34,(-0.026785209360026603, 1.2293337714775925e-104)
7,35,(-0.010738550964276339, 3.0942531982696013e-18)
7,36,(0.03225413071732245, 7.3692046308673059e-151)
7,37,(-0.0053549693734272199, 1.4101229247957459e-05)
7,38,(-0.0050772295415804245, 3.8373584960069844e-05)
7,39,(-0.010413724613678028, 3.0527107175764939e-17)
7,40,(-0.01954247068963923, 1.4478151730176179e-56)
7,41,(0.29481742151616919, 0.0)
7,42,(0.29441377121475204, 0.0)
7,43,(0.08144996316887404, 0.0)
7,44,(0.083441053036821672, 0.0)
7,45,(0.026533186539433772, 1.0321271541518005e-102)
7,46,(0.026497914763250138, 1.9123529156057917e-102)
7,47,(0.026678058675176117, 8.1269225714603131e-104)
7,48,(0.031222082083148035, 1.7562427152714549e-141)
7,49,(-0.075667271378309461, 0.0)
7,50,(-0.075667634468198658, 0.0)
7,51,(-0.075660738121814924, 0.0)
7,52,(0.078211653960581579, 0.0)
7,53,(0.084878690150641298, 0.0)
7,54,(0.071901088811577987, 0.0)
7,55,(0.16466348701522754, 0.0)
7,56,(0.084853424227302021, 0.0)
7,57,(0.0057766378257185511, 2.8104135889168653e-06)
7,58,(0.016571847940606062, 3.5851426086842611e-41)
7,59,(-0.022071107284710269, 1.1953747786253059e-71)
7,60,(0.0033593864391919166, 0.0064482166949758153)
7,61,(-0.0098502814417738647, 1.3758103971804771e-15)
7,62,(-0.0098508506443884866, 1.3706700801635086e-15)
7,63,(-0.0098410460942247036, 1.4619152021415562e-15)
7,64,(0.035893748727414063, 2.3204736149248295e-186)
7,65,(-0.0068580163851063407, 2.6806887237276759e-08)
7,66,(-8.4281418590227247e-05, 0.94551316862907464)
7,67,(-0.016654514923098024, 1.4457090594136223e-41)
7,68,(0.017805700827920035, 2.9209811733925387e-47)
8,9,(0.25946563454228194, 0.0)
8,10,(0.25917607687979516, 0.0)
8,11,(0.25426767332255984, 0.0)
8,12,(0.24590496326756703, 0.0)
8,13,(0.021053302126363554, 2.3321887893768912e-65)
8,14,(0.020999762268529336, 4.9031755362690565e-65)
8,15,(0.022409109795328251, 8.3801851804127692e-74)
8,16,(0.27908021958132029, 0.0)
8,17,(-0.051703936169687492, 0.0)
8,18,(-0.072718093053076041, 0.0)
8,19,(0.33500918060181745, 0.0)
8,20,(0.55505987147940405, 0.0)
8,21,(-0.16677797561416957, 0.0)
8,22,(-0.1698323370263066, 0.0)
8,23,(0.18536509787987684, 0.0)
8,24,(0.1908906854774674, 0.0)
8,25,(-0.1579131947672672, 0.0)
8,26,(-0.16339921073803473, 0.0)
8,27,(0.18370618245119949, 0.0)
8,28,(0.19004916935456928, 0.0)
8,29,(-0.015499095340272693, 3.138770472250953e-36)
8,30,(-0.02363103998213692, 7.3033488181644838e-82)
8,31,(0.089413591399049031, 0.0)
8,32,(0.094864761812890719, 0.0)
8,33,(-0.10723922611854991, 0.0)
8,34,(-0.10780841605124951, 0.0)
8,35,(-0.051973303513322723, 0.0)
8,36,(0.13074968805587284, 0.0)
8,37,(0.022489650777663187, 2.5416854025936669e-74)
8,38,(0.022336203709709672, 2.4585217742853054e-73)
8,39,(0.024554321685247512, 3.0984497956910753e-88)
8,40,(0.02135361752466829, 3.4870427538221572e-67)
8,41,(-0.047341211549701209, 8.8931816251424378e-323)
8,42,(-0.084869487439224831, 0.0)
8,43,(0.3616097159125452, 0.0)
8,44,(0.48268053969749591, 0.0)
8,45,(0.24812685740219059, 0.0)
8,46,(0.24781043975617423, 0.0)
8,47,(0.2493950460759822, 0.0)
8,48,(0.18386804066111931, 0.0)
8,49,(0.030105346659541302, 1.1171688908075889e-131)
8,50,(0.030085055862190353, 1.670892774664784e-131)
8,51,(0.030462714158165857, 8.905835041582194e-135)
8,52,(0.26049136328107175, 0.0)
8,53,(-0.13314242136178711, 0.0)
8,54,(-0.15558348314938741, 0.0)
8,55,(0.2616902533199732, 0.0)
8,56,(0.3652394990540771, 0.0)
8,57,(0.050523577283446981, 0.0)
8,58,(0.045049694097528618, 1.8811366977262224e-292)
8,59,(0.063170332585640157, 0.0)
8,60,(0.26241129168031541, 0.0)
8,61,(0.089737701399892358, 0.0)
8,62,(0.089736683922520988, 0.0)
8,63,(0.089754200077782634, 0.0)
8,64,(0.17297427947866242, 0.0)
8,65,(0.064393311899548653, 0.0)
8,66,(0.053399529489515846, 0.0)
8,67,(0.076520076675537424, 0.0)
